match_id,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,total_runs,wickets_fallen,is_wicket,venue,date,target
86,2,11,6,Sunrisers Hyderabad,Kolkata Knight Riders,Faf du Plessis,KL Rahul,Kagiso Rabada,2,0,109,4,0,M. A. Chidambaram Stadium,2023-04-15,209.0
86,2,12,1,Sunrisers Hyderabad,Kolkata Knight Riders,Jos Buttler,Devon Conway,Pat Cummins,0,0,109,4,0,M. A. Chidambaram Stadium,2023-04-27,209.0
86,2,12,2,Sunrisers Hyderabad,Kolkata Knight Riders,Shubman Gill,Faf du Plessis,Rashid Khan,0,0,109,4,0,M. A. Chidambaram Stadium,2023-05-14,209.0
86,2,12,3,Sunrisers Hyderabad,Kolkata Knight Riders,Devon Conway,Devon Conway,Mohammed Siraj,2,0,111,4,0,M. A. Chidambaram Stadium,2023-04-26,209.0
86,2,12,4,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,Rishabh Pant,Kuldeep Yadav,1,0,112,4,0,M. A. Chidambaram Stadium,2023-05-26,209.0
86,2,12,5,Sunrisers Hyderabad,Kolkata Knight Riders,Faf du Plessis,Jos Buttler,Shardul Thakur,2,0,114,4,0,M. A. Chidambaram Stadium,2023-04-27,209.0
86,2,12,6,Sunrisers Hyderabad,Kolkata Knight Riders,Shubman Gill,Suryakumar Yadav,Mohammed Siraj,0,0,114,4,0,M. A. Chidambaram Stadium,2023-05-07,209.0
86,2,13,1,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,Virat Kohli,Pat Cummins,0,0,114,4,0,M. A. Chidambaram Stadium,2023-05-20,209.0
86,2,13,2,Sunrisers Hyderabad,Kolkata Knight Riders,Devon Conway,Hardik Pandya,Yuzvendra Chahal,4,0,118,4,0,M. A. Chidambaram Stadium,2023-04-01,209.0
86,2,13,3,Sunrisers Hyderabad,Kolkata Knight Riders,Faf du Plessis,Ruturaj Gaikwad,Yuzvendra Chahal,2,0,120,4,0,M. A. Chidambaram Stadium,2023-05-25,209.0
86,2,13,4,Sunrisers Hyderabad,Kolkata Knight Riders,Hardik Pandya,Rohit Sharma,Rashid Khan,1,2,123,4,0,M. A. Chidambaram Stadium,2023-04-11,209.0
86,2,13,5,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,Suryakumar Yadav,Kagiso Rabada,6,0,129,4,0,M. A. Chidambaram Stadium,2023-04-23,209.0
86,2,13,6,Sunrisers Hyderabad,Kolkata Knight Riders,Virat Kohli,Hardik Pandya,Mohammed Siraj,0,0,129,4,0,M. A. Chidambaram Stadium,2023-04-26,209.0
86,2,14,1,Sunrisers Hyderabad,Kolkata Knight Riders,Rishabh Pant,Shikhar Dhawan,Mohammed Siraj,0,0,129,4,0,M. A. Chidambaram Stadium,2023-05-16,209.0
86,2,14,2,Sunrisers Hyderabad,Kolkata Knight Riders,Hardik Pandya,Virat Kohli,Yuzvendra Chahal,2,0,131,4,0,M. A. Chidambaram Stadium,2023-05-21,209.0
86,2,14,3,Sunrisers Hyderabad,Kolkata Knight Riders,Hardik Pandya,Ruturaj Gaikwad,Ravindra Jadeja,0,0,131,5,1,M. A. Chidambaram Stadium,2023-04-26,209.0
86,2,14,4,Sunrisers Hyderabad,Kolkata Knight Riders,Rishabh Pant,Virat Kohli,Ravindra Jadeja,2,0,133,5,0,M. A. Chidambaram Stadium,2023-05-24,209.0
86,2,14,5,Sunrisers Hyderabad,Kolkata Knight Riders,Devon Conway,KL Rahul,Shardul Thakur,1,0,134,5,0,M. A. Chidambaram Stadium,2023-05-08,209.0
86,2,14,6,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,KL Rahul,Rashid Khan,2,0,136,5,0,M. A. Chidambaram Stadium,2023-05-27,209.0
86,2,15,1,Sunrisers Hyderabad,Kolkata Knight Riders,Shubman Gill,KL Rahul,Kagiso Rabada,4,0,140,5,0,M. A. Chidambaram Stadium,2023-05-04,209.0
86,2,15,2,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,Shikhar Dhawan,Kuldeep Yadav,0,0,140,5,0,M. A. Chidambaram Stadium,2023-04-06,209.0
86,2,15,3,Sunrisers Hyderabad,Kolkata Knight Riders,Jos Buttler,Faf du Plessis,Shardul Thakur,0,0,140,5,0,M. A. Chidambaram Stadium,2023-04-05,209.0
86,2,15,4,Sunrisers Hyderabad,Kolkata Knight Riders,Virat Kohli,Jos Buttler,Arshdeep Singh,2,0,142,5,0,M. A. Chidambaram Stadium,2023-04-15,209.0
86,2,15,5,Sunrisers Hyderabad,Kolkata Knight Riders,Suryakumar Yadav,Jos Buttler,Shardul Thakur,2,0,144,5,0,M. A. Chidambaram Stadium,2023-05-08,209.0
86,2,15,6,Sunrisers Hyderabad,Kolkata Knight Riders,Shikhar Dhawan,Suryakumar Yadav,Yuzvendra Chahal,2,0,146,5,0,M. A. Chidambaram Stadium,2023-05-23,209.0
86,2,16,1,Sunrisers Hyderabad,Kolkata Knight Riders,Devon Conway,Faf du Plessis,Jasprit Bumrah,0,0,146,5,0,M. A. Chidambaram Stadium,2023-05-25,209.0
86,2,16,2,Sunrisers Hyderabad,Kolkata Knight Riders,Hardik Pandya,Ruturaj Gaikwad,Jasprit Bumrah,1,0,147,5,0,M. A. Chidambaram Stadium,2023-04-03,209.0
86,2,16,3,Sunrisers Hyderabad,Kolkata Knight Riders,Shubman Gill,KL Rahul,Shardul Thakur,0,0,147,5,0,M. A. Chidambaram Stadium,2023-05-10,209.0
86,2,16,4,Sunrisers Hyderabad,Kolkata Knight Riders,Faf du Plessis,Faf du Plessis,Kuldeep Yadav,0,0,147,5,0,M. A. Chidambaram Stadium,2023-04-23,209.0
86,2,16,5,Sunrisers Hyderabad,Kolkata Knight Riders,KL Rahul,Ruturaj Gaikwad,Trent Boult,1,0,148,5,0,M. A. Chidambaram Stadium,2023-05-15,209.0
86,2,16,6,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,Suryakumar Yadav,Shardul Thakur,1,2,151,5,0,M. A. Chidambaram Stadium,2023-05-13,209.0
86,2,17,1,Sunrisers Hyderabad,Kolkata Knight Riders,Devon Conway,Hardik Pandya,Jasprit Bumrah,1,1,153,5,0,M. A. Chidambaram Stadium,2023-05-23,209.0
86,2,17,2,Sunrisers Hyderabad,Kolkata Knight Riders,Jos Buttler,Rohit Sharma,Kuldeep Yadav,0,0,153,5,0,M. A. Chidambaram Stadium,2023-05-11,209.0
86,2,17,3,Sunrisers Hyderabad,Kolkata Knight Riders,KL Rahul,Shikhar Dhawan,Rashid Khan,1,0,154,5,0,M. A. Chidambaram Stadium,2023-05-19,209.0
86,2,17,4,Sunrisers Hyderabad,Kolkata Knight Riders,Jos Buttler,KL Rahul,Kuldeep Yadav,0,0,154,6,1,M. A. Chidambaram Stadium,2023-05-21,209.0
86,2,17,5,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,Suryakumar Yadav,Yuzvendra Chahal,1,1,156,6,0,M. A. Chidambaram Stadium,2023-04-06,209.0
86,2,17,6,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,Shikhar Dhawan,Trent Boult,2,0,158,6,0,M. A. Chidambaram Stadium,2023-05-07,209.0
86,2,18,1,Sunrisers Hyderabad,Kolkata Knight Riders,Rishabh Pant,Shikhar Dhawan,Mohammed Shami,5,0,163,6,0,M. A. Chidambaram Stadium,2023-05-25,209.0
86,2,18,2,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,Rohit Sharma,Jasprit Bumrah,4,0,167,6,0,M. A. Chidambaram Stadium,2023-04-03,209.0
86,2,18,3,Sunrisers Hyderabad,Kolkata Knight Riders,Shikhar Dhawan,Faf du Plessis,Mohammed Siraj,1,0,168,6,0,M. A. Chidambaram Stadium,2023-04-02,209.0
86,2,18,4,Sunrisers Hyderabad,Kolkata Knight Riders,KL Rahul,Rohit Sharma,Yuzvendra Chahal,1,0,169,6,0,M. A. Chidambaram Stadium,2023-04-24,209.0
86,2,18,5,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,KL Rahul,Mohammed Shami,0,1,170,6,0,M. A. Chidambaram Stadium,2023-04-27,209.0
86,2,18,6,Sunrisers Hyderabad,Kolkata Knight Riders,Devon Conway,Jos Buttler,Yuzvendra Chahal,4,0,174,6,0,M. A. Chidambaram Stadium,2023-05-01,209.0
86,2,19,1,Sunrisers Hyderabad,Kolkata Knight Riders,Shikhar Dhawan,Rishabh Pant,Kuldeep Yadav,2,0,176,6,0,M. A. Chidambaram Stadium,2023-04-01,209.0
86,2,19,2,Sunrisers Hyderabad,Kolkata Knight Riders,Virat Kohli,Jos Buttler,Trent Boult,4,0,180,6,0,M. A. Chidambaram Stadium,2023-05-24,209.0
86,2,19,3,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,Rishabh Pant,Kuldeep Yadav,2,1,183,6,0,M. A. Chidambaram Stadium,2023-04-12,209.0
86,2,19,4,Sunrisers Hyderabad,Kolkata Knight Riders,Faf du Plessis,Shikhar Dhawan,Yuzvendra Chahal,4,0,187,6,0,M. A. Chidambaram Stadium,2023-05-13,209.0
86,2,19,5,Sunrisers Hyderabad,Kolkata Knight Riders,Hardik Pandya,KL Rahul,Ravindra Jadeja,2,0,189,6,0,M. A. Chidambaram Stadium,2023-04-24,209.0
86,2,19,6,Sunrisers Hyderabad,Kolkata Knight Riders,Virat Kohli,Virat Kohli,Jasprit Bumrah,1,0,190,6,0,M. A. Chidambaram Stadium,2023-05-11,209.0
86,2,20,1,Sunrisers Hyderabad,Kolkata Knight Riders,Rohit Sharma,Faf du Plessis,Pat Cummins,0,0,190,6,0,M. A. Chidambaram Stadium,2023-04-21,209.0
86,2,20,2,Sunrisers Hyderabad,Kolkata Knight Riders,Rishabh Pant,Rohit Sharma,Kuldeep Yadav,1,0,191,6,0,M. A. Chidambaram Stadium,2023-04-15,209.0
86,2,20,3,Sunrisers Hyderabad,Kolkata Knight Riders,Jos Buttler,Rishabh Pant,Kagiso Rabada,0,0,191,6,0,M. A. Chidambaram Stadium,2023-04-01,209.0
86,2,20,4,Sunrisers Hyderabad,Kolkata Knight Riders,KL Rahul,Shubman Gill,Rashid Khan,3,0,194,6,0,M. A. Chidambaram Stadium,2023-04-12,209.0
86,2,20,5,Sunrisers Hyderabad,Kolkata Knight Riders,Faf du Plessis,Rishabh Pant,Trent Boult,6,0,200,6,0,M. A. Chidambaram Stadium,2023-05-10,209.0
86,2,20,6,Sunrisers Hyderabad,Kolkata Knight Riders,Ruturaj Gaikwad,KL Rahul,Yuzvendra Chahal,1,0,201,6,0,M. A. Chidambaram Stadium,2023-04-08,209.0
87,1,1,1,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Shikhar Dhawan,Jasprit Bumrah,4,1,5,0,0,Punjab Cricket Association Stadium,2023-05-14,
87,1,1,2,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Shikhar Dhawan,Rashid Khan,1,0,6,0,0,Punjab Cricket Association Stadium,2023-04-07,
87,1,1,3,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Rohit Sharma,Mohammed Shami,0,0,6,0,0,Punjab Cricket Association Stadium,2023-04-27,
87,1,1,4,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Rishabh Pant,Arshdeep Singh,5,0,11,0,0,Punjab Cricket Association Stadium,2023-05-05,
87,1,1,5,Gujarat Titans,Lucknow Super Giants,Rohit Sharma,Rohit Sharma,Arshdeep Singh,1,0,12,0,0,Punjab Cricket Association Stadium,2023-05-19,
87,1,1,6,Gujarat Titans,Lucknow Super Giants,KL Rahul,Virat Kohli,Kagiso Rabada,5,0,17,0,0,Punjab Cricket Association Stadium,2023-04-17,
87,1,2,1,Gujarat Titans,Lucknow Super Giants,Devon Conway,Shubman Gill,Mohammed Siraj,1,0,18,0,0,Punjab Cricket Association Stadium,2023-04-07,
87,1,2,2,Gujarat Titans,Lucknow Super Giants,Rohit Sharma,Suryakumar Yadav,Shardul Thakur,1,0,19,0,0,Punjab Cricket Association Stadium,2023-04-15,
87,1,2,3,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Suryakumar Yadav,Ravindra Jadeja,0,0,19,0,0,Punjab Cricket Association Stadium,2023-04-23,
87,1,2,4,Gujarat Titans,Lucknow Super Giants,KL Rahul,Suryakumar Yadav,Shardul Thakur,5,0,24,0,0,Punjab Cricket Association Stadium,2023-05-04,
87,1,2,5,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Rohit Sharma,Ravindra Jadeja,1,1,26,0,0,Punjab Cricket Association Stadium,2023-05-05,
87,1,2,6,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Ruturaj Gaikwad,Rashid Khan,4,0,30,0,0,Punjab Cricket Association Stadium,2023-04-12,
87,1,3,1,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Shubman Gill,Ravindra Jadeja,4,0,34,0,0,Punjab Cricket Association Stadium,2023-05-08,
87,1,3,2,Gujarat Titans,Lucknow Super Giants,Devon Conway,Devon Conway,Kagiso Rabada,1,0,35,0,0,Punjab Cricket Association Stadium,2023-04-14,
87,1,3,3,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Rohit Sharma,Rashid Khan,0,0,35,0,0,Punjab Cricket Association Stadium,2023-05-05,
87,1,3,4,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Devon Conway,Ravindra Jadeja,6,0,41,0,0,Punjab Cricket Association Stadium,2023-05-07,
87,1,3,5,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Shikhar Dhawan,Rashid Khan,0,0,41,0,0,Punjab Cricket Association Stadium,2023-04-14,
87,1,3,6,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Ruturaj Gaikwad,Shardul Thakur,0,1,42,0,0,Punjab Cricket Association Stadium,2023-05-11,
87,1,4,1,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Rishabh Pant,Ravindra Jadeja,3,0,45,0,0,Punjab Cricket Association Stadium,2023-05-01,
87,1,4,2,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Virat Kohli,Rashid Khan,2,0,47,0,0,Punjab Cricket Association Stadium,2023-04-02,
87,1,4,3,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Devon Conway,Mohammed Siraj,0,0,47,0,0,Punjab Cricket Association Stadium,2023-04-07,
87,1,4,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,KL Rahul,Kuldeep Yadav,0,1,48,0,0,Punjab Cricket Association Stadium,2023-04-02,
87,1,4,5,Gujarat Titans,Lucknow Super Giants,Suryakumar Yadav,Jos Buttler,Jasprit Bumrah,4,0,52,0,0,Punjab Cricket Association Stadium,2023-05-01,
87,1,4,6,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Faf du Plessis,Pat Cummins,2,0,54,0,0,Punjab Cricket Association Stadium,2023-04-17,
87,1,5,1,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Shubman Gill,Yuzvendra Chahal,3,0,57,0,0,Punjab Cricket Association Stadium,2023-04-27,
87,1,5,2,Gujarat Titans,Lucknow Super Giants,Rishabh Pant,Rishabh Pant,Shardul Thakur,0,0,57,0,0,Punjab Cricket Association Stadium,2023-05-08,
87,1,5,3,Gujarat Titans,Lucknow Super Giants,Devon Conway,Rishabh Pant,Trent Boult,0,0,57,0,0,Punjab Cricket Association Stadium,2023-04-20,
87,1,5,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Rishabh Pant,Mohammed Siraj,4,0,61,0,0,Punjab Cricket Association Stadium,2023-04-18,
87,1,5,5,Gujarat Titans,Lucknow Super Giants,KL Rahul,Virat Kohli,Kagiso Rabada,2,0,63,0,0,Punjab Cricket Association Stadium,2023-05-20,
87,1,5,6,Gujarat Titans,Lucknow Super Giants,KL Rahul,Suryakumar Yadav,Arshdeep Singh,0,0,63,0,0,Punjab Cricket Association Stadium,2023-05-18,
87,1,6,1,Gujarat Titans,Lucknow Super Giants,Shubman Gill,Shikhar Dhawan,Jasprit Bumrah,0,0,63,1,1,Punjab Cricket Association Stadium,2023-04-19,
87,1,6,2,Gujarat Titans,Lucknow Super Giants,Rishabh Pant,Ruturaj Gaikwad,Mohammed Siraj,0,1,64,1,0,Punjab Cricket Association Stadium,2023-05-15,
87,1,6,3,Gujarat Titans,Lucknow Super Giants,Rishabh Pant,Devon Conway,Shardul Thakur,1,0,65,1,0,Punjab Cricket Association Stadium,2023-05-10,
87,1,6,4,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Faf du Plessis,Mohammed Shami,2,0,67,1,0,Punjab Cricket Association Stadium,2023-04-05,
87,1,6,5,Gujarat Titans,Lucknow Super Giants,Rohit Sharma,Shubman Gill,Pat Cummins,0,0,67,2,1,Punjab Cricket Association Stadium,2023-05-20,
87,1,6,6,Gujarat Titans,Lucknow Super Giants,Shubman Gill,Ruturaj Gaikwad,Mohammed Siraj,0,0,67,2,0,Punjab Cricket Association Stadium,2023-05-25,
87,1,7,1,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Shubman Gill,Mohammed Siraj,1,0,68,2,0,Punjab Cricket Association Stadium,2023-05-22,
87,1,7,2,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Faf du Plessis,Pat Cummins,5,0,73,2,0,Punjab Cricket Association Stadium,2023-05-15,
87,1,7,3,Gujarat Titans,Lucknow Super Giants,Devon Conway,Rohit Sharma,Pat Cummins,0,0,73,2,0,Punjab Cricket Association Stadium,2023-04-01,
87,1,7,4,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Ruturaj Gaikwad,Yuzvendra Chahal,0,0,73,2,0,Punjab Cricket Association Stadium,2023-05-07,
87,1,7,5,Gujarat Titans,Lucknow Super Giants,Suryakumar Yadav,Rohit Sharma,Rashid Khan,1,0,74,2,0,Punjab Cricket Association Stadium,2023-04-03,
87,1,7,6,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Jos Buttler,Rashid Khan,1,0,75,2,0,Punjab Cricket Association Stadium,2023-04-02,
87,1,8,1,Gujarat Titans,Lucknow Super Giants,KL Rahul,Devon Conway,Kagiso Rabada,1,0,76,2,0,Punjab Cricket Association Stadium,2023-05-11,
87,1,8,2,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Faf du Plessis,Shardul Thakur,1,0,77,2,0,Punjab Cricket Association Stadium,2023-05-16,
87,1,8,3,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Shubman Gill,Jasprit Bumrah,0,0,77,2,0,Punjab Cricket Association Stadium,2023-04-13,
87,1,8,4,Gujarat Titans,Lucknow Super Giants,Devon Conway,KL Rahul,Ravindra Jadeja,0,0,77,2,0,Punjab Cricket Association Stadium,2023-05-18,
87,1,8,5,Gujarat Titans,Lucknow Super Giants,Rishabh Pant,Shubman Gill,Kagiso Rabada,0,0,77,2,0,Punjab Cricket Association Stadium,2023-04-16,
87,1,8,6,Gujarat Titans,Lucknow Super Giants,Devon Conway,Suryakumar Yadav,Pat Cummins,4,1,82,2,0,Punjab Cricket Association Stadium,2023-04-21,
87,1,9,1,Gujarat Titans,Lucknow Super Giants,Rohit Sharma,Virat Kohli,Yuzvendra Chahal,0,0,82,3,1,Punjab Cricket Association Stadium,2023-04-23,
87,1,9,2,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Virat Kohli,Ravindra Jadeja,0,1,83,4,1,Punjab Cricket Association Stadium,2023-05-08,
87,1,9,3,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Ruturaj Gaikwad,Jasprit Bumrah,4,2,89,4,0,Punjab Cricket Association Stadium,2023-04-11,
87,1,9,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Faf du Plessis,Jasprit Bumrah,2,0,91,4,0,Punjab Cricket Association Stadium,2023-05-25,
87,1,9,5,Gujarat Titans,Lucknow Super Giants,Shubman Gill,Shubman Gill,Kagiso Rabada,2,1,94,4,0,Punjab Cricket Association Stadium,2023-04-05,
87,1,9,6,Gujarat Titans,Lucknow Super Giants,KL Rahul,Shikhar Dhawan,Kuldeep Yadav,1,1,96,4,0,Punjab Cricket Association Stadium,2023-04-22,
87,1,10,1,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Jos Buttler,Rashid Khan,0,0,96,4,0,Punjab Cricket Association Stadium,2023-04-08,
87,1,10,2,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Hardik Pandya,Rashid Khan,0,0,96,4,0,Punjab Cricket Association Stadium,2023-05-01,
87,1,10,3,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Suryakumar Yadav,Trent Boult,6,0,102,4,0,Punjab Cricket Association Stadium,2023-05-14,
87,1,10,4,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Devon Conway,Shardul Thakur,1,0,103,4,0,Punjab Cricket Association Stadium,2023-05-07,
87,1,10,5,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Rohit Sharma,Yuzvendra Chahal,1,0,104,4,0,Punjab Cricket Association Stadium,2023-05-02,
87,1,10,6,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Suryakumar Yadav,Mohammed Shami,2,0,106,4,0,Punjab Cricket Association Stadium,2023-05-25,
87,1,11,1,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Suryakumar Yadav,Shardul Thakur,0,1,107,4,0,Punjab Cricket Association Stadium,2023-05-13,
87,1,11,2,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Ruturaj Gaikwad,Pat Cummins,3,0,110,4,0,Punjab Cricket Association Stadium,2023-04-05,
87,1,11,3,Gujarat Titans,Lucknow Super Giants,KL Rahul,Suryakumar Yadav,Rashid Khan,2,0,112,4,0,Punjab Cricket Association Stadium,2023-05-08,
87,1,11,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Virat Kohli,Mohammed Siraj,1,0,113,4,0,Punjab Cricket Association Stadium,2023-04-13,
87,1,11,5,Gujarat Titans,Lucknow Super Giants,Shubman Gill,Hardik Pandya,Pat Cummins,1,0,114,4,0,Punjab Cricket Association Stadium,2023-05-08,
87,1,11,6,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,KL Rahul,Mohammed Shami,0,0,114,4,0,Punjab Cricket Association Stadium,2023-05-10,
87,1,12,1,Gujarat Titans,Lucknow Super Giants,Rohit Sharma,Jos Buttler,Rashid Khan,0,0,114,4,0,Punjab Cricket Association Stadium,2023-04-08,
87,1,12,2,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Devon Conway,Yuzvendra Chahal,2,0,116,4,0,Punjab Cricket Association Stadium,2023-05-08,
87,1,12,3,Gujarat Titans,Lucknow Super Giants,Devon Conway,Faf du Plessis,Rashid Khan,0,0,116,4,0,Punjab Cricket Association Stadium,2023-05-17,
87,1,12,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Hardik Pandya,Kuldeep Yadav,0,0,116,5,1,Punjab Cricket Association Stadium,2023-05-18,
87,1,12,5,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,KL Rahul,Kagiso Rabada,0,0,116,5,0,Punjab Cricket Association Stadium,2023-04-11,
87,1,12,6,Gujarat Titans,Lucknow Super Giants,Virat Kohli,Hardik Pandya,Shardul Thakur,0,0,116,5,0,Punjab Cricket Association Stadium,2023-05-15,
87,1,13,1,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Shikhar Dhawan,Ravindra Jadeja,0,0,116,5,0,Punjab Cricket Association Stadium,2023-05-19,
87,1,13,2,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Ruturaj Gaikwad,Jasprit Bumrah,4,1,121,5,0,Punjab Cricket Association Stadium,2023-04-16,
87,1,13,3,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Rishabh Pant,Mohammed Siraj,1,0,122,5,0,Punjab Cricket Association Stadium,2023-04-25,
87,1,13,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,KL Rahul,Rashid Khan,0,0,122,5,0,Punjab Cricket Association Stadium,2023-04-24,
87,1,13,5,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Virat Kohli,Rashid Khan,0,0,122,5,0,Punjab Cricket Association Stadium,2023-05-27,
87,1,13,6,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Rishabh Pant,Pat Cummins,3,0,125,5,0,Punjab Cricket Association Stadium,2023-04-24,
87,1,14,1,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Suryakumar Yadav,Jasprit Bumrah,3,2,130,5,0,Punjab Cricket Association Stadium,2023-04-13,
87,1,14,2,Gujarat Titans,Lucknow Super Giants,Faf du Plessis,Jos Buttler,Trent Boult,3,0,133,5,0,Punjab Cricket Association Stadium,2023-05-12,
87,1,14,3,Gujarat Titans,Lucknow Super Giants,Devon Conway,Shikhar Dhawan,Rashid Khan,0,0,133,5,0,Punjab Cricket Association Stadium,2023-05-06,
87,1,14,4,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Shikhar Dhawan,Shardul Thakur,5,0,138,5,0,Punjab Cricket Association Stadium,2023-05-09,
87,1,14,5,Gujarat Titans,Lucknow Super Giants,Shubman Gill,KL Rahul,Trent Boult,1,0,139,5,0,Punjab Cricket Association Stadium,2023-05-23,
87,1,14,6,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Jos Buttler,Trent Boult,0,0,139,5,0,Punjab Cricket Association Stadium,2023-04-07,
87,1,15,1,Gujarat Titans,Lucknow Super Giants,Shubman Gill,Shubman Gill,Trent Boult,4,0,143,5,0,Punjab Cricket Association Stadium,2023-04-21,
87,1,15,2,Gujarat Titans,Lucknow Super Giants,Ruturaj Gaikwad,Shikhar Dhawan,Kagiso Rabada,0,0,143,5,0,Punjab Cricket Association Stadium,2023-05-05,
87,1,15,3,Gujarat Titans,Lucknow Super Giants,KL Rahul,Shubman Gill,Jasprit Bumrah,1,0,144,5,0,Punjab Cricket Association Stadium,2023-04-22,
87,1,15,4,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Faf du Plessis,Arshdeep Singh,1,0,145,5,0,Punjab Cricket Association Stadium,2023-04-22,
87,1,15,5,Gujarat Titans,Lucknow Super Giants,KL Rahul,Suryakumar Yadav,Rashid Khan,1,0,146,5,0,Punjab Cricket Association Stadium,2023-05-07,
87,1,15,6,Gujarat Titans,Lucknow Super Giants,Shubman Gill,Faf du Plessis,Mohammed Siraj,1,0,147,5,0,Punjab Cricket Association Stadium,2023-04-07,
87,1,16,1,Gujarat Titans,Lucknow Super Giants,Devon Conway,Ruturaj Gaikwad,Arshdeep Singh,1,0,148,5,0,Punjab Cricket Association Stadium,2023-04-11,
87,1,16,2,Gujarat Titans,Lucknow Super Giants,Rohit Sharma,Rohit Sharma,Pat Cummins,0,0,148,5,0,Punjab Cricket Association Stadium,2023-04-24,
87,1,16,3,Gujarat Titans,Lucknow Super Giants,Suryakumar Yadav,Shikhar Dhawan,Kuldeep Yadav,1,0,149,5,0,Punjab Cricket Association Stadium,2023-05-11,
87,1,16,4,Gujarat Titans,Lucknow Super Giants,Jos Buttler,Ruturaj Gaikwad,Kagiso Rabada,0,0,149,6,1,Punjab Cricket Association Stadium,2023-05-05,
87,1,16,5,Gujarat Titans,Lucknow Super Giants,Shikhar Dhawan,Jos Buttler,Pat Cummins,0,0,149,7,1,Punjab Cricket Association Stadium,2023-04-09,
87,1,16,6,Gujarat Titans,Lucknow Super Giants,Hardik Pandya,Rohit Sharma,Arshdeep Singh,0,0,149,7,0,Punjab Cricket Association Stadium,2023-05-05,
